Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Finn,2017-06-28 08:07:03,00:03:56,,Arrow: Seizoen 2: Heir to the Demon (Aflevering 13),,Apple iPhone 4S,00:28:43,Not latest view,NL (Netherlands)
Finn,2017-06-27 10:06:50,00:28:04,,Arrow: Seizoen 2: Heir to the Demon (Aflevering 13),,Apple iPhone 4S,00:28:04,Not latest view,NL (Netherlands)
Finn,2017-06-27 09:04:54,00:18:24,,Arrow: Seizoen 2: Tremors (Aflevering 12),,Apple iPhone 4S,00:40:26,00:40:26,NL (Netherlands)
Finn,2017-06-27 08:17:49,00:22:02,,Arrow: Seizoen 2: Tremors (Aflevering 12),,Apple iPhone 4S,00:22:02,Not latest view,NL (Netherlands)
Finn,2017-06-27 06:53:32,00:00:37,,Arrow: Seizoen 2: Tremors (Aflevering 12),,Apple iPhone 4S,00:00:38,Not latest view,NL (Netherlands)
Finn,2017-06-26 23:25:51,01:29:18,,You Get Me,,Samsung 2016 Jazz-L UHD TV Smart TV,01:29:17,01:29:17,NL (Netherlands)
Finn,2017-06-26 20:01:12,01:32:32,,Anacleto: Agente Secreto,,Samsung 2016 Jazz-L UHD TV Smart TV,01:29:03,01:29:03,NL (Netherlands)
Finn,2017-06-26 19:30:53,00:08:41,,Star Trek: Deep Space Nine: Seizoen 1: Emissary: Deel 1 en 2 (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:08:41,00:08:41,NL (Netherlands)
Finn,2017-06-26 15:25:03,00:32:21,,Punisher: War Zone,,Samsung 2016 Jazz-L UHD TV Smart TV,00:32:21,Not latest view,NL (Netherlands)
Finn,2017-06-26 15:11:19,00:08:59,,Max Payne,,Samsung 2016 Jazz-L UHD TV Smart TV,01:40:07,01:40:07,NL (Netherlands)
Finn,2017-06-25 22:53:15,00:39:07,,The Flash: Seizoen 1: Things You Can't Outrun (Aflevering 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:39:07,Not latest view,NL (Netherlands)
Finn,2017-06-25 22:11:50,00:41:23,,The Flash: Seizoen 1: Fastest Man Alive (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:23,Not latest view,NL (Netherlands)
Finn,2017-06-25 20:31:55,00:14:17,Autoplayed: user action: Unspecified; ,Supergirl: Seizoen 1: Stronger Together (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:11,Not latest view,NL (Netherlands)
Finn,2017-06-25 16:39:00,00:41:10,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Blind Spot (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:56,00:41:56,NL (Netherlands)
Finn,2017-06-25 15:54:47,00:00:47,,Arrow: Seizoen 2: Blind Spot (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:47,Not latest view,NL (Netherlands)
Finn,2017-06-25 14:58:46,00:40:56,,Arrow: Seizoen 2: Blast Radius (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:54,00:41:54,NL (Netherlands)
Finn,2017-06-25 14:34:08,00:24:33,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Three Ghosts (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:14,00:42:14,NL (Netherlands)
Finn,2017-06-25 12:45:42,00:03:28,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Three Ghosts (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:17:43,Not latest view,NL (Netherlands)
Finn,2017-06-25 12:32:08,00:02:44,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Three Ghosts (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:14:16,Not latest view,NL (Netherlands)
Finn,2017-06-25 11:21:16,00:05:31,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Three Ghosts (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:11:43,Not latest view,NL (Netherlands)
Finn,2017-06-25 09:05:17,00:05:15,,Arrow: Seizoen 2: Three Ghosts (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:06:13,Not latest view,NL (Netherlands)
Finn,2017-06-25 08:20:12,00:41:59,,Arrow: Seizoen 2: The Scientist (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:19,00:41:19,NL (Netherlands)
Finn,2017-06-25 07:37:48,00:41:03,,Arrow: Seizoen 2: State v. Queen (Aflevering 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:15,00:41:15,NL (Netherlands)
Finn,2017-06-25 06:56:36,00:41:10,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Keep Your Enemies Closer (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:08,Not latest view,NL (Netherlands)
Finn,2017-06-24 22:27:57,00:27:54,,Supergirl: Seizoen 1: Stronger Together (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:27:54,Not latest view,NL (Netherlands)
Finn,2017-06-24 21:27:10,00:44:58,Autoplayed: user action: Unspecified; ,Supergirl: Seizoen 1: Pilot (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:58,Not latest view,NL (Netherlands)
Finn,2017-06-24 20:42:03,00:44:06,Autoplayed: user action: Unspecified; ,The Flash: Seizoen 1: Pilot (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:06,Not latest view,NL (Netherlands)
Finn,2017-06-24 20:31:24,00:00:05,,Arrow: Seizoen 2: Keep Your Enemies Closer (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:59,Not latest view,NL (Netherlands)
Finn,2017-06-24 19:49:10,00:41:13,,Arrow: Seizoen 2: League of Assassins (Aflevering 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:15,Not latest view,NL (Netherlands)
Finn,2017-06-24 19:04:43,00:42:06,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Crucible (Aflevering 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:16,Not latest view,NL (Netherlands)
Finn,2017-06-24 18:22:01,00:40:03,,Arrow: Seizoen 2: Broken Dolls (Aflevering 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:19,00:41:19,NL (Netherlands)
Finn,2017-06-24 17:38:38,00:41:50,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 2: Identity (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:56,00:41:56,NL (Netherlands)
Finn,2017-06-24 08:07:57,00:00:14,,Arrow: Seizoen 2: Identity (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:58,Not latest view,NL (Netherlands)
Finn,2017-06-24 07:25:45,00:42:03,,Arrow: Seizoen 2: City of Heroes (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:03,00:42:03,NL (Netherlands)
Finn,2017-06-23 19:04:57,00:41:34,,Arrow: Seizoen 1: Sacrifice (Aflevering 23),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:00,00:42:00,NL (Netherlands)
Finn,2017-06-23 18:21:54,00:41:49,,Arrow: Seizoen 1: Darkness on the Edge of Town (Aflevering 22),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:49,00:41:49,NL (Netherlands)
Finn,2017-06-23 17:35:20,00:42:56,,Arrow: Seizoen 1: The Undertaking (Aflevering 21),,Samsung 2016 Jazz-L UHD TV Smart TV,00:40:37,00:40:37,NL (Netherlands)
Finn,2017-06-23 16:52:03,00:42:12,Autoplayed: user action: Unspecified; ,Arrow: Seizoen 1: Home Invasion (Aflevering 20),,Samsung 2016 Jazz-L UHD TV Smart TV,00:40:36,00:40:36,NL (Netherlands)
Finn,2017-06-23 13:58:21,00:00:03,Autoplayed: user action: None; ,Once Upon a Time: Seizoen 1: Pilot (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:03,Not latest view,NL (Netherlands)
Finn,2017-06-21 22:05:22,01:52:16,Autoplayed: user action: Unspecified; ,District 9,,Samsung 2016 Jazz-L UHD TV Smart TV,01:52:16,01:52:16,NL (Netherlands)
Finn,2017-06-21 22:04:34,00:00:14,Autoplayed: user action: None; ,District 9,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:14,Not latest view,NL (Netherlands)
Finn,2017-06-21 20:00:04,01:56:44,Autoplayed: user action: Unspecified; ,RED 2,,Samsung 2016 Jazz-L UHD TV Smart TV,01:55:47,Not latest view,NL (Netherlands)
Finn,2017-06-21 19:57:39,00:01:38,Autoplayed: user action: Unspecified; ,Max Payne,,Samsung 2016 Jazz-L UHD TV Smart TV,00:09:25,Not latest view,NL (Netherlands)
Finn,2017-06-21 18:24:33,01:32:25,Autoplayed: user action: Unspecified; ,American Ultra,,Samsung 2016 Jazz-L UHD TV Smart TV,01:35:40,Not latest view,NL (Netherlands)
Finn,2017-06-21 17:22:02,00:19:36,,The Americans: Seizoen 1: Pilot (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:53:23,00:53:23,NL (Netherlands)
Finn,2017-06-21 16:19:16,00:50:51,,The Americans: Seizoen 4: Persona Non Grata (Aflevering 13),,Samsung 2016 Jazz-L UHD TV Smart TV,00:51:55,00:51:55,NL (Netherlands)
Finn,2017-06-21 15:36:16,00:42:58,,The Americans: Seizoen 4: A Roy Rogers in Franconia (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:52,00:43:52,NL (Netherlands)
Finn,2017-06-21 12:14:01,00:32:09,,Arrow: Seizoen 1: Unfinished Business (Aflevering 19),,Apple iPhone 4S,00:41:48,00:41:48,NL (Netherlands)
Finn,2017-06-21 11:19:26,00:09:36,,Arrow: Seizoen 1: Unfinished Business (Aflevering 19),,Apple iPhone 4S,00:09:38,Not latest view,NL (Netherlands)
Finn,2017-06-20 22:15:37,00:40:18,,The Americans: Seizoen 4: Dinner for Seven (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:25,00:41:25,NL (Netherlands)
Finn,2017-06-20 21:29:41,00:45:54,,The Americans: Seizoen 4: Munchkins (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:46:52,00:46:52,NL (Netherlands)
Finn,2017-06-20 20:42:03,00:43:38,,The Americans: Seizoen 4: The Day After (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:32,00:44:32,NL (Netherlands)
Finn,2017-06-20 19:53:35,00:48:26,,The Americans: Seizoen 4: The Magic of David Copperfield V: The Statue of Liberty Disappears (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:49:28,00:49:28,NL (Netherlands)
Finn,2017-06-20 19:14:02,00:39:31,,The Americans: Seizoen 4: Travel Agents (Aflevering 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:40:39,00:40:39,NL (Netherlands)
Finn,2017-06-20 18:30:16,00:43:40,,The Americans: Seizoen 4: The Rat (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:38,00:43:38,NL (Netherlands)
Finn,2017-06-20 17:41:14,00:47:02,,The Americans: Seizoen 4: Clark's Place (Aflevering 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:32,00:47:32,NL (Netherlands)
Finn,2017-06-20 17:00:08,00:41:04,,The Americans: Seizoen 4: Chloramphenicol (Aflevering 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:14,00:42:14,NL (Netherlands)
Finn,2017-06-20 16:18:18,00:41:48,,The Americans: Seizoen 4: Experimental Prototype City of Tomorrow (Aflevering 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:26,00:42:26,NL (Netherlands)
Finn,2017-06-20 10:12:31,00:19:35,,Arrow: Seizoen 1: Salvation (Aflevering 18),,Apple iPhone 4S,00:41:49,00:41:49,NL (Netherlands)
Finn,2017-06-20 08:23:37,00:05:25,,Arrow: Seizoen 1: Salvation (Aflevering 18),,Apple iPhone 4S,00:22:20,Not latest view,NL (Netherlands)
Finn,2017-06-20 07:07:39,00:16:54,,Arrow: Seizoen 1: Salvation (Aflevering 18),,Apple iPhone 4S,00:16:55,Not latest view,NL (Netherlands)
Finn,2017-06-19 23:33:42,00:32:06,,The Americans: Seizoen 4: Pastor Tim (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:32:20,00:32:20,NL (Netherlands)
Finn,2017-06-19 22:46:10,00:47:29,,The Americans: Seizoen 4: Glanders (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:48:43,00:48:43,NL (Netherlands)
Finn,2017-06-19 21:53:06,00:46:56,,"The Americans: Seizoen 3: March 8, 1983 (Aflevering 13)",,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:58,00:47:58,NL (Netherlands)
Finn,2017-06-19 21:10:53,00:42:11,,The Americans: Seizoen 3: I Am Abassin Zadran (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:49,00:42:49,NL (Netherlands)
Finn,2017-06-19 20:29:06,00:41:44,,The Americans: Seizoen 3: One Day in the Life of Anton Baklanov (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:38,00:42:38,NL (Netherlands)
Finn,2017-06-19 20:06:18,00:22:13,,The Americans: Seizoen 3: Stingers (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:37,00:44:37,NL (Netherlands)
Finn,2017-06-19 20:05:50,00:00:09,,The Americans: Seizoen 3: One Day in the Life of Anton Baklanov (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:49,Not latest view,NL (Netherlands)
Finn,2017-06-19 19:12:23,00:00:46,,The Americans: Seizoen 3: One Day in the Life of Anton Baklanov (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:42,Not latest view,NL (Netherlands)
Finn,2017-06-19 18:28:37,00:43:45,,The Americans: Seizoen 3: Stingers (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:37,Not latest view,NL (Netherlands)
Finn,2017-06-19 17:45:59,00:42:35,,The Americans: Seizoen 3: Do Mail Robots Dream of Electric Sheep? (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:05,00:43:05,NL (Netherlands)
Finn,2017-06-19 17:02:46,00:43:05,,The Americans: Seizoen 3: Divestment (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:49,00:42:49,NL (Netherlands)
Finn,2017-06-19 16:55:14,00:06:44,,The Americans: Seizoen 3: Walter Taffet (Aflevering 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:18,00:45:18,NL (Netherlands)
Finn,2017-06-19 16:54:06,00:00:39,,The Americans: Seizoen 3: Divestment (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:09,Not latest view,NL (Netherlands)
Finn,2017-06-19 16:09:37,00:44:27,,The Americans: Seizoen 3: Walter Taffet (Aflevering 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:11,Not latest view,NL (Netherlands)
Finn,2017-06-19 15:31:06,00:38:19,,The Americans: Seizoen 3: Born Again (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:46:43,00:46:43,NL (Netherlands)
Finn,2017-06-18 23:46:26,00:09:01,,The Americans: Seizoen 3: Born Again (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:09:53,Not latest view,NL (Netherlands)
Finn,2017-06-18 23:03:41,00:42:43,,The Americans: Seizoen 3: Salang Pass (Aflevering 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:37,00:43:37,NL (Netherlands)
Finn,2017-06-18 22:04:27,00:43:50,,The Americans: Seizoen 3: Dimebag (Aflevering 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:54,00:44:54,NL (Netherlands)
Finn,2017-06-18 21:22:39,00:41:45,,The Americans: Seizoen 3: Open House (Aflevering 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:29,00:42:29,NL (Netherlands)
Finn,2017-06-18 20:37:37,00:45:00,,The Americans: Seizoen 3: Baggage (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:48,00:45:48,NL (Netherlands)
Finn,2017-06-18 20:03:15,00:34:13,,The Americans: Seizoen 3: EST Men (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:46:19,00:46:19,NL (Netherlands)
Finn,2017-06-18 17:59:16,00:00:34,,Arrow: Seizoen 1: Salvation (Aflevering 18),,Apple iPhone 4S,00:00:00,Not latest view,NL (Netherlands)
Finn,2017-06-18 16:31:42,00:00:27,,Arrow: Seizoen 1: Salvation (Aflevering 18),,Apple iPhone 4S,00:00:00,Not latest view,NL (Netherlands)
Finn,2017-06-18 16:14:07,00:00:03,,Arrow: Seizoen 1: Salvation (Aflevering 18),,Apple iPhone 4S,00:00:00,Not latest view,NL (Netherlands)
Finn,2017-06-18 14:10:17,00:11:13,,The Americans: Seizoen 3: EST Men (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:12:31,Not latest view,NL (Netherlands)
Finn,2017-06-18 13:24:35,00:45:34,,The Americans: Seizoen 2: Echo (Aflevering 13),,Samsung 2016 Jazz-L UHD TV Smart TV,00:46:40,00:46:40,NL (Netherlands)
Finn,2017-06-18 12:42:29,00:42:03,,The Americans: Seizoen 2: Operation Chronicle (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:09,00:43:09,NL (Netherlands)
Finn,2017-06-18 11:58:00,00:44:26,,The Americans: Seizoen 2: Stealth (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:10,00:45:10,NL (Netherlands)
Finn,2017-06-18 11:28:45,00:29:11,,The Americans: Seizoen 2: Yousaf (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:48:01,00:48:01,NL (Netherlands)
Finn,2017-06-18 00:47:56,00:17:47,,The Americans: Seizoen 2: Yousaf (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:18:51,Not latest view,NL (Netherlands)
Finn,2017-06-17 23:59:56,00:47:57,,The Americans: Seizoen 2: Martial Eagle (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:57,00:47:57,NL (Netherlands)
Finn,2017-06-17 23:57:15,00:02:19,,The Americans: Seizoen 2: Operation Chronicle (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:09,Not latest view,NL (Netherlands)
Finn,2017-06-17 23:55:24,00:01:17,,"The Americans: Seizoen 3: March 8, 1983 (Aflevering 13)",,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:07,Not latest view,NL (Netherlands)
Finn,2017-06-17 23:37:32,00:13:33,,Drop Dead Diva: Seizoen 4: Jane's Getting Married (Aflevering 13),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:40,00:43:40,NL (Netherlands)
Finn,2017-06-17 23:35:34,00:00:49,Autoplayed: user action: Unspecified; ,Drop Dead Diva: Seizoen 4: Welcome Back (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:49,00:00:49,NL (Netherlands)
Finn,2017-06-17 13:28:52,00:43:22,,Drop Dead Diva: Seizoen 4: Jane's Getting Married (Aflevering 13),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:00,Not latest view,NL (Netherlands)
Finn,2017-06-17 12:46:47,00:42:03,,Drop Dead Diva: Seizoen 4: Picks & Pakes (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:39,00:42:39,NL (Netherlands)
Finn,2017-06-17 12:01:27,00:43:09,,Drop Dead Diva: Seizoen 4: Family Matters (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:09,00:42:09,NL (Netherlands)
Finn,2017-06-17 11:19:11,00:42:13,,Drop Dead Diva: Seizoen 4: Lady Parts (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:49,00:42:49,NL (Netherlands)
Finn,2017-06-17 10:37:06,00:42:03,,Drop Dead Diva: Seizoen 4: Ashes to Ashes (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:41,00:42:41,NL (Netherlands)
Finn,2017-06-17 09:57:00,00:39:58,,Drop Dead Diva: Seizoen 4: Road Trip (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:40,00:42:40,NL (Netherlands)
Finn,2017-06-16 20:33:11,00:02:05,,Drop Dead Diva: Seizoen 4: Road Trip (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:43,Not latest view,NL (Netherlands)
Finn,2017-06-16 19:50:08,00:43:00,,Drop Dead Diva: Seizoen 4: Crushed (Aflevering 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:36,00:43:36,NL (Netherlands)
Finn,2017-06-16 19:08:45,00:41:20,,Drop Dead Diva: Seizoen 4: Rigged (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:56,00:41:56,NL (Netherlands)
Finn,2017-06-16 16:32:20,00:41:59,,Drop Dead Diva: Seizoen 4: Happily Ever After (Aflevering 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:37,00:42:37,NL (Netherlands)
Finn,2017-06-16 15:49:18,00:42:59,,Drop Dead Diva: Seizoen 4: Winning Ugly (Aflevering 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:43:37,00:43:37,NL (Netherlands)
Finn,2017-06-16 15:04:43,00:42:02,,Drop Dead Diva: Seizoen 4: Freak Show (Aflevering 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:42:40,00:42:40,NL (Netherlands)
Finn,2017-06-16 14:20:19,00:44:20,,Drop Dead Diva: Seizoen 4: Home (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:20,00:44:20,NL (Netherlands)
Finn,2017-06-16 14:19:09,00:00:01,Autoplayed: user action: None; ,Natural Selection,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:01,Not latest view,NL (Netherlands)
Finn,2017-06-16 14:13:56,00:02:55,Autoplayed: user action: Unspecified; ,My Sex Robot,,Samsung 2016 Jazz-L UHD TV Smart TV,00:41:54,00:41:54,NL (Netherlands)
Finn,2017-06-15 21:25:05,01:32:33,,Embrace of the Vampire,,Samsung 2016 Jazz-L UHD TV Smart TV,01:31:35,01:31:35,NL (Netherlands)
Finn,2017-06-14 23:53:23,00:00:07,,Good Witch: Seizoen 1: Starting Over … Again (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,Not latest view,NL (Netherlands)
Finn,2017-06-14 23:08:23,00:44:15,Autoplayed: user action: Unspecified; ,Drop Dead Diva: Seizoen 4: Welcome Back (Aflevering 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:44:05,Not latest view,NL (Netherlands)
Finn,2017-06-14 22:57:39,00:06:38,,Dexter: Seizoen 8: Remember the Monsters? (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:55:46,00:55:46,NL (Netherlands)
Finn,2017-06-14 13:11:45,00:16:01,,Arrow: Seizoen 1: The Huntress Returns (Aflevering 17),,Apple iPhone 4S,00:41:47,00:41:47,NL (Netherlands)
Finn,2017-06-14 12:17:42,00:26:45,,Arrow: Seizoen 1: The Huntress Returns (Aflevering 17),,Apple iPhone 4S,00:26:46,Not latest view,NL (Netherlands)
Finn,2017-06-14 08:07:17,00:40:09,,Arrow: Seizoen 1: Dead to Rights (Aflevering 16),,Apple iPhone 4S,00:41:10,00:41:10,NL (Netherlands)
Finn,2017-06-14 07:41:20,00:25:11,,Arrow: Seizoen 1: Dodger (Aflevering 15),,Apple iPhone 4S,00:41:53,00:41:53,NL (Netherlands)
Finn,2017-06-13 21:01:15,00:03:24,,Star Trek: The Next Generation: Seizoen 1: Where No One Has Gone Before (Aflevering 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:03:24,00:03:24,NL (Netherlands)
Finn,2017-06-13 20:20:16,00:40:57,Autoplayed: user action: Unspecified; ,Star Trek: The Next Generation: Seizoen 1: The Last Outpost (Aflevering 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:09,00:45:09,NL (Netherlands)
Finn,2017-06-13 19:26:21,00:51:57,,Dexter: Seizoen 8: Remember the Monsters? (Aflevering 12),,Samsung 2016 Jazz-L UHD TV Smart TV,00:55:43,Not latest view,NL (Netherlands)
Finn,2017-06-13 18:20:35,00:48:35,,Dexter: Seizoen 8: Monkey in a Box (Aflevering 11),,Samsung 2016 Jazz-L UHD TV Smart TV,00:51:51,00:51:51,NL (Netherlands)
Finn,2017-06-13 17:31:37,00:48:56,,Dexter: Seizoen 8: Goodbye Miami (Aflevering 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:52:25,00:52:25,NL (Netherlands)
Finn,2017-06-13 16:40:01,00:51:33,,Dexter: Seizoen 8: Make Your Own Kind of Music (Aflevering 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:55:05,00:55:05,NL (Netherlands)
Finn,2017-06-13 15:51:36,00:48:22,,Dexter: Seizoen 8: Are We There Yet? (Aflevering 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:51:52,00:51:52,NL (Netherlands)
Finn,2017-06-13 09:58:45,00:16:05,,Arrow: Seizoen 1: Dodger (Aflevering 15),,Apple iPhone 4S,00:16:46,Not latest view,NL (Netherlands)
Finn,2017-06-13 09:57:52,00:00:09,,Arrow: Seizoen 1: The Odyssey (Aflevering 14),,Apple iPhone 4S,00:42:13,00:42:13,NL (Netherlands)
Finn,2017-06-13 08:21:46,00:08:59,,Arrow: Seizoen 1: The Odyssey (Aflevering 14),,Apple iPhone 4S,00:41:52,Not latest view,NL (Netherlands)
Finn,2017-06-13 06:54:35,00:32:03,,Arrow: Seizoen 1: The Odyssey (Aflevering 14),,Apple iPhone 4S,00:32:52,Not latest view,NL (Netherlands)
Finn,2017-06-13 06:43:16,00:09:35,,Arrow: Seizoen 1: Betrayal (Aflevering 13),,Apple iPhone 4S,00:41:47,00:41:47,NL (Netherlands)
Finn,2017-06-13 06:14:47,00:26:19,,Arrow: Seizoen 1: Betrayal (Aflevering 13),,Apple iPhone 4S,00:32:20,Not latest view,NL (Netherlands)
Finn,2017-06-12 23:09:39,00:48:50,,Dexter: Seizoen 8: Dress Code (Aflevering 7),,Samsung 2016 Jazz-L UHD TV Smart TV,00:52:18,00:52:18,NL (Netherlands)
Finn,2017-06-12 22:18:22,00:51:15,,Dexter: Seizoen 8: A Little Reflection (Aflevering 6),,Samsung 2016 Jazz-L UHD TV Smart TV,00:54:37,00:54:37,NL (Netherlands)
Finn,2017-06-12 21:18:36,00:44:54,,Dexter: Seizoen 8: This Little Piggy (Aflevering 5),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:22,00:47:22,NL (Netherlands)
Finn,2017-06-12 20:32:31,00:46:03,,Dexter: Seizoen 8: Scar Tissue (Aflevering 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:49:23,00:49:23,NL (Netherlands)
Finn,2017-06-12 19:47:25,00:45:04,,Dexter: Seizoen 8: What's Eating Dexter Morgan? (Aflevering 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:48:19,00:48:19,NL (Netherlands)
Finn,2017-06-12 18:54:11,00:53:11,,Dexter: Seizoen 8: Every Silver Lining... (Aflevering 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:56:40,00:56:40,NL (Netherlands)
